MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE
C034008N,001+0.786,,PARK,May,2014,20:00,SAT,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.98850718,-110.6205416
C034008N,003+0.347,NOT IN CITY LIMITS,PARK,MAY,2017,19:40,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.98810761,-110.5881528
C034009N,003+0.213,NOT IN CITY LIMITS,PARK,JUNE,2017,0:45,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.85810369,-110.5105481
C034009N,003+0.252,,PARK,July,2014,6:45,WED,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.85865499,-110.5109786
C034010N,000+0.000,,PARK,September,2013,21:29,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.72321131,-110.471065
C034010N,000+0.483,NOT IN CITY LIMITS,PARK,APRIL,2017,0:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,WET,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.72619597,-110.4624141
C034010N,003+0.436,NOT IN CITY LIMITS,PARK,MAY,2017,3:00,TUE,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),IMMERSION,45.73040457,-110.4056366
C034011N,000+0.654,NOT IN CITY LIMITS,PARK,JUNE,2017,22:30,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66444659,-110.6044287
C034011N,000+0.869,,PARK,February,2014,0:00,THU,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,WET,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.66639667,-110.6078567
C034011N,001+0.182,,PARK,March,2015,21:30,SUN,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,MUD DIRT GRAVEL,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.66827609,-110.613713
C034011N,001+0.491,,PARK,December,2015,17:40,THU,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),SNOW,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.67075378,-110.6190593
C034011N,001+0.510,,PARK,May,2013,3:30,SAT,NON-JUNCTION,ROADSIDE LEFT,RAIN,WET,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.67105366,-110.6193737
C034011N,001+0.758,NOT IN CITY LIMITS,PARK,OCTOBER,2017,15:06,THU,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67345789,-110.6229215
C034011N,002+0.064,,PARK,December,2014,3:55,SUN,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.67541812,-110.6282871
C034011N,002+0.618,,PARK,July,2015,7:45,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.67943431,-110.6378357
C034011N,002+0.730,,PARK,July,2016,22:00,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.67961587,-110.640063
C034011N,002+0.798,,PARK,May,2014,12:45,FRI,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.68044173,-110.6407727
C034012W,003+0.355,,PARK,October,2015,17:00,SUN,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.7275393,-110.5376983
C034012W,004+0.464,,PARK,April,2015,21:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,RAIN,MUD DIRT GRAVEL,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.73473835,-110.554282
C034012W,004+0.731,,PARK,May,2015,21:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.73849333,-110.5559483
C034012W,005+0.469,,PARK,March,2015,18:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,UNKNOWN,ROLL OVER,45.74304381,-110.5693972
C034034E,000+0.004,NOT IN CITY LIMITS,PARK,APRIL,2017,17:25,TUE,INTERSECTION,ROADSIDE RIGHT,RAIN,MUD DIRT GRAVEL,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.98822714,-110.5404713
C034122E,000+0.023,,PARK,August,2016,13:40,SAT,CROSSOVER-RELATED,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.66198748,-110.792651
C034181N,002+0.384,NOT IN CITY LIMITS,PARK,FEBRUARY,2017,7:40,THU,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),BLOWING SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.7047811,-110.461248
C034181N,002+0.709,,PARK,September,2016,11:21,SAT,ENTRANCE/EXIT RAMP,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.70714781,-110.4555106
C034200N,000+0.835,NOT IN CITY LIMITS,PARK,JUNE,2017,18:45,SUN,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.6172207,-110.363107
C034200N,001+0.135,,PARK,August,2014,18:50,FRI,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.61347682,-110.3590034
C034200N,001+0.770,NOT IN CITY LIMITS,PARK,JUNE,2017,16:30,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.60874301,-110.3476953
C034200N,007+0.902,,PARK,August,2015,7:30,WED,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.61107273,-110.2342964
C034203N,000+0.080,,PARK,September,2013,19:40,SAT,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLOUDY,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.50764477,-110.5664466
C034203N,000+0.086,NOT IN CITY LIMITS,PARK,DECEMBER,2017,7:08,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.50771987,-110.5663646
C034203N,000+0.691,NOT IN CITY LIMITS,PARK,NOVEMBER,2017,16:40,WED,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,SNOW,SLUSH,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.51032529,-110.5776422
C034203N,002+0.180,,PARK,June,2015,14:00,WED,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.51137748,-110.6079536
C034203N,002+0.390,,PARK,June,2013,18:57,TUE,INTERSECTION-RELATED,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.51131667,-110.6124633
C034204N,000+0.221,,PARK,September,2014,10:00,FRI,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.42406026,-110.6432974
C034204N,000+0.760,,PARK,April,2015,11:48,SAT,INTERSECTION-RELATED,ON ROADWAY,SEVERE CROSSWINDS,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.41637976,-110.6421182
C034204N,002+0.120,,PARK,December,2014,0:00,THU,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAWN,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.39702784,-110.6393863
C034204N,006+0.080,,PARK,March,2013,7:00,THU,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34777053,-110.6046478
C034204N,006+0.490,,PARK,February,2013,22:00,SAT,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34391167,-110.599175
C034204N,006+0.493,LIVINGSTON,PARK,January,2016,15:00,SAT,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34364856,-110.5991427
C034204N,006+0.510,,PARK,December,2014,19:30,SUN,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.34340607,-110.5991222
C034204N,006+0.510,,PARK,December,2015,8:30,SAT,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34342652,-110.5991495
C034204N,006+0.510,,PARK,November,2016,2:30,THU,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.34344884,-110.5990138
C034204N,006+0.942,,PARK,October,2015,8:55,SAT,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.33953398,-110.5928294
C034204N,007+0.293,NOT IN CITY LIMITS,PARK,AUGUST,2017,1:00,SUN,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.33570838,-110.5883578
C034204N,008+0.020,,PARK,November,2013,17:00,SAT,NON-JUNCTION,ROADSIDE LEFT,SLEET/HAIL/FREEZING RAIN/DRIZZLE,ICE/FROST,DUSK,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.32967056,-110.5768353
C034207N,000+0.120,,PARK,January,2013,11:55,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.03307641,-110.7032757
C034207N,001+0.557,,PARK,March,2015,17:10,SUN,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.036375,-110.6859367
C034207N,001+0.563,,PARK,December,2016,18:18,WED,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.03649202,-110.6859317
C034207N,003+0.071,,PARK,December,2016,11:22,THU,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,HEAD ON,45.0455839,-110.66375
C034207N,003+0.341,,PARK,June,2014,22:30,SAT,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,RAIN,MUD DIRT GRAVEL,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.04841362,-110.6607988
C034207N,003+0.793,,PARK,September,2015,4:15,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.05272343,-110.654795
C034207N,004+0.710,,PARK,May,2013,8:56,SUN,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.06224584,-110.6424533
C034207N,005+0.000,,PARK,November,2013,21:40,THU,NON-JUNCTION,ROADSIDE LEFT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),LOST CONTROL,45.06520903,-110.638867
C034209N,002+0.830,,PARK,December,2013,12:30,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.28758014,-110.766265
C034209N,002+0.831,NOT IN CITY LIMITS,PARK,NOVEMBER,2017,11:28,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.2874961,-110.7662594
C034209N,003+0.607,NOT IN CITY LIMITS,PARK,NOVEMBER,2017,8:15,MON,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.25896787,-110.7669809
C034209N,005+0.203,,PARK,June,2016,21:35,FRI,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.2696101,-110.801591
C034234N,002+0.100,NOT IN CITY LIMITS,PARK,DECEMBER,2017,18:30,THU,NON-JUNCTION,ROADSIDE LEFT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.60994053,-110.3905965
C034272E,002+0.765,,PARK,July,2014,15:25,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,FELL/ JUMPED FROM MOTOR VEHICLE,45.66096545,-110.5128774
C034272E,003+0.631,,PARK,August,2016,22:30,TUE,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.65641462,-110.4962978
C034279N,000+0.260,,PARK,June,2013,22:00,SAT,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,MUD DIRT GRAVEL,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.0053697,-109.9826771
C034300N,000+0.420,,PARK,August,2013,13:00,WED,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.52574,-110.613345
C034301N,000+0.310,,PARK,July,2013,17:30,SAT,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.20492052,-110.9025055
C034301N,000+0.390,,PARK,May,2013,17:30,THU,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.20578117,-110.9032295
C034301N,001+0.947,,PARK,June,2015,12:51,MON,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.19257154,-110.9179144
C034304N,000+0.200,,PARK,August,2013,23:30,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.58426863,-110.5766329
C034304N,000+0.400,LIVINGSTON,PARK,August,2015,16:00,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.58258904,-110.5795947
C034304N,003+0.288,NOT IN CITY LIMITS,PARK,DECEMBER,2017,19:20,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.54977642,-110.6119495
C034304N,008+0.419,NOT IN CITY LIMITS,PARK,AUGUST,2017,10:30,WED,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.48536439,-110.654177
C034304N,010+0.849,,PARK,October,2016,22:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.46126956,-110.6893811
C034304N,010+0.937,LIVINGSTON,PARK,January,2016,2:00,SUN,INTERSECTION,SHOULDER,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.4607248,-110.6910019
C034304N,013+0.982,NOT IN CITY LIMITS,PARK,SEPTEMBER,2017,20:45,THU,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.4184494,-110.7064438
C034304N,016+0.855,,PARK,January,2015,23:55,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.38055,-110.72319
C034305N,000+0.010,,PARK,February,2013,3:00,SAT,INTERSECTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.46083833,-110.6913
C034305N,002+0.957,,PARK,May,2014,22:45,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,WET,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.4994217,-110.7015017
C034305N,002+0.957,,PARK,January,2016,11:00,SAT,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.49945782,-110.7015969
C034305N,003+0.707,LIVINGSTON,PARK,November,2014,18:00,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.50993,-110.7046117
C034314N,002+0.473,NOT IN CITY LIMITS,PARK,JUNE,2017,16:00,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.55535339,-110.6631997
C034448E,006+0.965,,PARK,May,2016,13:00,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.69773921,-110.2622367
C034448E,007+0.040,,PARK,August,2013,14:15,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.69887178,-110.2615676
C034448E,007+0.118,,PARK,November,2014,0:01,WED,NON-JUNCTION,ROADSIDE RIGHT,UNKNOWN,DRY,UNKNOWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.69981556,-110.2607017
C034448E,007+0.274,,PARK,August,2016,12:45,SAT,RAILWAY GRADE CROSSING,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RAILWAY VEHICLE,45.70116456,-110.2618611
C034448E,007+0.274,NOT IN CITY LIMITS,PARK,JANUARY,2017,19:55,TUE,INTERSECTION-RELATED,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),SLEET/HAIL/FREEZING RAIN/DRIZZLE,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.70099251,-110.2615513
C065229N,000+0.040,,PARK,November,2013,16:00,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.63732957,-110.7478086
C065229N,001+0.180,NOT IN CITY LIMITS,PARK,DECEMBER,2017,13:15,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.63047888,-110.7623363
C075059N,002+0.050,,PARK,June,2013,17:30,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68939268,-110.7873212
C081013N,002+0.665,NOT IN CITY LIMITS,PARK,FEBRUARY,2017,19:05,TUE,NON-JUNCTION,ON ROADWAY,BLOWING SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.66076236,-110.7902446
C081013N,004+0.342,,PARK,May,2015,21:00,FRI,INTERSECTION,SHOULDER,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65837,-110.7577669
C081013N,005+0.427,,PARK,January,2016,15:30,SAT,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.66083613,-110.7358361
C081013N,005+0.511,,PARK,March,2014,23:20,MON,NON-JUNCTION,ROADSIDE RIGHT,SLEET/HAIL/FREEZING RAIN/DRIZZLE,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66081,-110.7341583
C081013N,005+0.641,,PARK,July,2014,9:20,MON,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.6609108,-110.7314366
C081013N,005+0.960,,PARK,October,2013,19:15,THU,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66166681,-110.724896
C081013N,006+0.934,,PARK,November,2014,14:40,THU,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66172951,-110.7050213
C081013N,007+0.120,,PARK,July,2013,15:45,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66058333,-110.7013533
C081013N,007+0.172,NOT IN CITY LIMITS,PARK,AUGUST,2017,0:00,TUE,NON-JUNCTION,IN PARKING LANE OR ZONE,UNKNOWN,UNKNOWN,UNKNOWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66100644,-110.7003866
C081013N,007+0.430,NOT IN CITY LIMITS,PARK,DECEMBER,2017,22:30,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.66186771,-110.6955566
C081013N,008+0.185,,PARK,February,2015,12:00,SAT,NON-JUNCTION,SHOULDER,CLOUDY,SLUSH,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66284536,-110.6800883
C081013N,008+0.683,NOT IN CITY LIMITS,PARK,MARCH,2017,8:45,TUE,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.65927031,-110.6712169
