MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE
C086442N,000+0.044,BOZEMAN,GALLATIN,September,2014,22:25,FRI,INTERSECTION-RELATED,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.69286924,-111.0915378
C086442N,000+0.130,BOZEMAN,GALLATIN,August,2014,1:45,FRI,UNKNOWN,OFF ROADWAY LOCATION UNKNOWN,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.69290735,-111.0933198
C086443N,000+0.025,BOZEMAN,GALLATIN,October,2014,21:00,FRI,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.69257297,-111.0932547
C086443N,000+0.111,BOZEMAN,GALLATIN,NOVEMBER,2017,21:44,TUE,INTERSECTION,ON ROADWAY,CLEAR,WET,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.69140572,-111.0933832
C086455N,000+0.083,BOZEMAN,GALLATIN,August,2015,3:25,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68694583,-111.0883143
C086457N,000+0.069,BOZEMAN,GALLATIN,May,2014,17:19,FRI,INTERSECTION-RELATED,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68699259,-111.0883436
C086457N,000+0.120,BOZEMAN,GALLATIN,October,2013,21:30,MON,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,UNKNOWN,OTHER,45.68704466,-111.0872004
C086457N,000+0.139,BOZEMAN,GALLATIN,November,2016,19:15,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.68704364,-111.0867994
C086457N,000+0.139,BOZEMAN,GALLATIN,November,2016,19:15,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.68705393,-111.0868566
C086459N,000+0.011,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2017,17:30,FRI,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,SLUSH,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.21520814,-111.2487585
C086466N,000+0.258,BOZEMAN,GALLATIN,MAY,2017,16:33,MON,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,"LEFT TURN, OPPOSITE DIRECTION",45.66753109,-111.0803675
C086468N,000+0.039,BOZEMAN,GALLATIN,SEPTEMBER,2017,18:03,WED,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.66809962,-111.0756295
C086482N,000+0.055,BOZEMAN,GALLATIN,AUGUST,2017,17:05,FRI,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.6979029,-111.0877943
C100010E,000+0.215,BELGRADE,GALLATIN,March,2015,15:45,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.78015375,-111.1848094
C100202N,000+0.123,BELGRADE,GALLATIN,APRIL,2017,8:00,THU,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.77192068,-111.1766591
C100202N,000+0.126,BELGRADE,GALLATIN,December,2014,8:00,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.7719833,-111.1767245
C100202N,000+0.126,BELGRADE,GALLATIN,October,2015,16:30,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.77200686,-111.1766925
C100203N,000+0.116,BELGRADE,GALLATIN,September,2014,23:47,WED,NON-JUNCTION,SHOULDER,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.77067713,-111.183166
C100203N,000+0.192,BELGRADE,GALLATIN,February,2016,18:15,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.77212473,-111.1831733
C100203N,000+0.247,BELGRADE,GALLATIN,August,2014,18:25,WED,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.77292569,-111.1831403
C100203N,000+0.247,BELGRADE,GALLATIN,March,2015,17:30,MON,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.77292569,-111.1831403
C100203N,000+0.247,BELGRADE,GALLATIN,DECEMBER,2017,14:02,WED,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"RIGHT TURN, OPPOSITE DIRECTION",45.77293696,-111.1831402
C100205N,000+0.057,BELGRADE,GALLATIN,December,2016,16:10,WED,INTERSECTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.77207736,-111.1806253
C100205N,000+0.062,BELGRADE,GALLATIN,February,2016,8:22,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.77200779,-111.1805601
C100207N,000+0.053,BELGRADE,GALLATIN,February,2016,18:55,SUN,NON-JUNCTION,SHOULDER,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.77586903,-111.1709347
C100207N,000+0.091,BELGRADE,GALLATIN,October,2016,12:33,WED,NON-JUNCTION,SHOULDER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED VEHICLE,45.7762423,-111.1715803
C100208N,000+0.332,BELGRADE,GALLATIN,August,2016,19:45,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.785576,-111.1890095
C100209N,000+0.000,BELGRADE,GALLATIN,May,2014,10:10,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, OPPOSITE DIRECTION",45.788679,-111.182305
C100209N,000+0.190,BELGRADE,GALLATIN,January,2014,15:50,THU,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.79140797,-111.1822816
C100212N,000+0.000,BELGRADE,GALLATIN,November,2014,14:50,FRI,INTERSECTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.79386308,-111.1840713
C100212N,000+0.101,BELGRADE,GALLATIN,September,2015,0:00,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,"LEFT TURN, SAME DIRECTION",45.79242018,-111.184083
C100212N,000+0.169,BELGRADE,GALLATIN,November,2016,15:25,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.79141141,-111.1840425
C100218N,000+0.043,BELGRADE,GALLATIN,JULY,2017,17:40,FRI,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.78581,-111.17528
C100219N,000+0.154,BELGRADE,GALLATIN,NOVEMBER,2017,2:00,THU,NON-JUNCTION,SHOULDER,CLOUDY,SNOW,DARK-NOT LIGHTED,UNKNOWN,REAR-END,45.78491645,-111.1770637
C100219N,000+0.154,BELGRADE,GALLATIN,NOVEMBER,2017,2:00,THU,NON-JUNCTION,SHOULDER,CLOUDY,SNOW,DARK-NOT LIGHTED,UNKNOWN,"SIDESWIPE, SAME DIRECTION",45.78493076,-111.1770132
C100224N,000+0.245,BELGRADE,GALLATIN,December,2014,22:30,FRI,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.7869739,-111.1727221
C100224N,000+0.278,BELGRADE,GALLATIN,JANUARY,2017,0:00,SUN,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),PARKED VEHICLE,45.78710372,-111.1743703
C100226N,000+0.064,BELGRADE,GALLATIN,DECEMBER,2017,8:33,WED,INTERSECTION,ON ROADWAY,BLOWING SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.7868144,-111.1859617
C100237N,000+0.063,BELGRADE,GALLATIN,August,2016,8:10,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.76760941,-111.1794547
C100237N,000+0.077,BELGRADE,GALLATIN,February,2016,12:44,MON,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.76748652,-111.1792343
C100241N,000+0.329,BELGRADE,GALLATIN,November,2014,12:05,WED,INTERSECTION-RELATED,SHOULDER,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.77109267,-111.1702217
C100246N,000+0.000,BELGRADE,GALLATIN,March,2014,17:45,SUN,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.78409987,-111.1923512
C100246N,000+0.000,BELGRADE,GALLATIN,March,2014,21:35,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.78409987,-111.1923512
C100246N,000+0.000,BELGRADE,GALLATIN,NOVEMBER,2017,8:48,WED,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, OPPOSITE DIRECTION",45.7840928,-111.1922816
C100246N,000+0.114,BELGRADE,GALLATIN,January,2016,2:00,SUN,CROSSOVER-RELATED,SHOULDER,CLEAR,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.78541453,-111.1909874
C100248N,000+0.000,BELGRADE,GALLATIN,January,2016,16:50,WED,INTERSECTION-RELATED,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.78374814,-111.1824474
C100248N,000+0.041,BELGRADE,GALLATIN,January,2014,18:21,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.78314707,-111.1824598
C100251N,000+0.106,BELGRADE,GALLATIN,March,2015,10:30,TUE,INTERSECTION,SHOULDER,UNKNOWN,UNKNOWN,,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.76695241,-111.166969
C100252N,000+0.059,BELGRADE,GALLATIN,December,2016,9:47,THU,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.79058155,-111.1876369
C100255N,000+0.067,BELGRADE,GALLATIN,January,2015,14:05,FRI,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.78663272,-111.1951706
C100255N,000+0.081,BELGRADE,GALLATIN,December,2015,19:26,TUE,DRIVEWAY/ALLEY ACCESS RELATED,SHOULDER,SNOW,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.78678396,-111.1951411
C100255N,000+0.112,LAUREL,GALLATIN,April,2014,7:39,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68014201,-108.788716
C105709N,000+0.170,MANHATTAN,GALLATIN,April,2016,17:00,TUE,INTERSECTION,ON ROADWAY,CLEAR,MUD DIRT GRAVEL,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.85808088,-111.3419118
C105715N,000+0.000,MANHATTAN,GALLATIN,February,2016,18:40,SAT,INTERSECTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.85722713,-111.3320982
C105715N,000+0.000,MANHATTAN,GALLATIN,JANUARY,2017,15:40,TUE,INTERSECTION-RELATED,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.86029823,-111.3287718
C107903N,000+0.141,WEST YELLOWSTONE,GALLATIN,DECEMBER,2017,4:00,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DAWN,UNKNOWN,PARKED VEHICLE,44.66395892,-111.1103538
C107903N,000+0.271,WEST YELLOWSTONE,GALLATIN,October,2016,9:00,THU,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.66398764,-111.1076544
C107903N,000+0.282,WEST YELLOWSTONE,GALLATIN,December,2016,11:50,THU,NON-JUNCTION,IN PARKING LANE OR ZONE,BLOWING SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.66403365,-111.1075209
C107903N,000+0.368,WEST YELLOWSTONE,GALLATIN,January,2016,12:30,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66422653,-111.1057129
C107903N,000+0.445,WEST YELLOWSTONE,GALLATIN,September,2015,10:50,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,44.66395334,-111.1041725
C107903N,000+0.507,WEST YELLOWSTONE,GALLATIN,OCTOBER,2017,23:02,TUE,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.66396792,-111.1029331
C107903N,000+0.603,WEST YELLOWSTONE,GALLATIN,June,2016,17:47,WED,OTHER LOCATION,UNKNOWN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,44.6642038,-111.1009757
C107903N,000+0.662,WEST YELLOWSTONE,GALLATIN,December,2016,17:05,WED,INTERSECTION,ON ROADWAY,CLEAR,SNOW,DUSK,INCAPACITATING INJURY ACCIDENT,RIGHT ANGLE,44.66383843,-111.0997754
C107904N,000+0.310,WEST YELLOWSTONE,GALLATIN,January,2016,5:57,SAT,NON-JUNCTION,ON ROADWAY,BLOWING SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"RIGHT TURN, SAME DIRECTION",44.66224289,-111.1068585
C107904N,000+0.339,WEST YELLOWSTONE,GALLATIN,November,2016,15:55,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,44.66225624,-111.1063274
C107904N,000+0.339,WEST YELLOWSTONE,GALLATIN,December,2016,19:20,FRI,INTERSECTION,ON ROADWAY,CLOUDY,SNOW,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,ROLL OVER,44.66227277,-111.1063359
C107904N,000+0.371,WEST YELLOWSTONE,GALLATIN,NOVEMBER,2017,2:13,FRI,INTERSECTION-RELATED,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.66227129,-111.1056364
C107905N,000+0.023,WEST YELLOWSTONE,GALLATIN,AUGUST,2017,20:54,SUN,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",44.66021222,-111.1127016
C107905N,000+0.037,WEST YELLOWSTONE,GALLATIN,May,2016,22:32,WED,OTHER LOCATION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,44.66022446,-111.1123755
C107905N,000+0.042,WEST YELLOWSTONE,GALLATIN,July,2016,23:15,THU,OTHER LOCATION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66022402,-111.1123453
C107905N,000+0.138,WEST YELLOWSTONE,GALLATIN,August,2016,21:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,44.66053306,-111.1103354
C107905N,000+0.291,WEST YELLOWSTONE,GALLATIN,March,2016,15:08,MON,NON-JUNCTION,SHOULDER,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.66076548,-111.1072035
C107905N,000+0.291,WEST YELLOWSTONE,GALLATIN,JULY,2017,0:30,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66058693,-111.1072555
C107905N,000+0.331,WEST YELLOWSTONE,GALLATIN,May,2016,11:07,SAT,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,44.66059897,-111.1064504
C107905N,000+0.407,WEST YELLOWSTONE,GALLATIN,June,2016,8:00,WED,NON-JUNCTION,IN PARKING LANE OR ZONE,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.66089981,-111.1049809
C107905N,000+0.429,WEST YELLOWSTONE,GALLATIN,December,2015,15:45,FRI,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.66056976,-111.1044981
C107905N,000+0.429,WEST YELLOWSTONE,GALLATIN,JULY,2017,12:20,MON,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,44.66039234,-111.104466
C107905N,000+0.444,WEST YELLOWSTONE,GALLATIN,May,2015,10:20,SUN,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,44.66054115,-111.1041977
C107905N,000+0.444,WEST YELLOWSTONE,GALLATIN,November,2015,13:42,TUE,INTERSECTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,44.66052742,-111.104199
C107905N,000+0.444,WEST YELLOWSTONE,GALLATIN,March,2016,11:10,WED,INTERSECTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,44.66055697,-111.1041989
C107905N,000+0.444,WEST YELLOWSTONE,GALLATIN,May,2016,19:12,MON,INTERSECTION,ON ROADWAY,SNOW,WET,DAYLIGHT,POSSIBLE INJURY ACCIDENT,HEAD ON,44.66052847,-111.1042011
C107905N,000+0.444,WEST YELLOWSTONE,GALLATIN,AUGUST,2017,18:18,THU,INTERSECTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",44.66051815,-111.104201
C107905N,000+0.488,WEST YELLOWSTONE,GALLATIN,SEPTEMBER,2017,9:05,MON,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.66043906,-111.1032316
C107905N,000+0.517,WEST YELLOWSTONE,GALLATIN,February,2016,16:55,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66051461,-111.1026564
C107905N,000+0.597,WEST YELLOWSTONE,GALLATIN,AUGUST,2017,19:38,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,"SIDESWIPE, SAME DIRECTION",44.6605601,-111.1011201
C107905N,000+0.629,WEST YELLOWSTONE,GALLATIN,July,2014,11:52,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,44.66045493,-111.0984616
C107905N,000+0.637,WEST YELLOWSTONE,GALLATIN,September,2016,15:17,FRI,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66067374,-111.1003038
C107905N,000+0.644,WEST YELLOWSTONE,GALLATIN,OCTOBER,2017,11:23,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.6604609,-111.1001613
C107905N,000+0.648,WEST YELLOWSTONE,GALLATIN,September,2016,19:37,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66042345,-111.1000432
C107905N,000+0.652,WEST YELLOWSTONE,GALLATIN,September,2016,13:30,THU,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,44.6604553,-111.1000028
C107905N,000+0.656,WEST YELLOWSTONE,GALLATIN,May,2016,12:42,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.66055649,-111.0998926
C107905N,000+0.660,WEST YELLOWSTONE,GALLATIN,JUNE,2017,9:28,SAT,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,PEDESTRIAN,44.66052063,-111.0997676
C107905N,000+0.668,WEST YELLOWSTONE,GALLATIN,MAY,2017,14:55,THU,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.66046531,-111.0996568
C107905N,000+0.674,WEST YELLOWSTONE,GALLATIN,MAY,2017,12:13,SAT,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.66050544,-111.0995149
C107905N,000+0.682,WEST YELLOWSTONE,GALLATIN,May,2016,16:33,WED,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,44.66058319,-111.099367
